0.719 -0.160 0.659 0.151
0.718 -0.161 0.660 0.150
0.718 -0.165 0.660 0.148
0.719 -0.166 0.660 0.144
0.719 -0.164 0.661 0.142
0.720 -0.161 0.661 0.141
0.720 -0.156 0.661 0.142
0.720 -0.151 0.662 0.143
0.722 -0.141 0.661 0.146
0.724 -0.129 0.659 0.154
0.726 -0.125 0.656 0.164
0.728 -0.133 0.651 0.168
0.729 -0.143 0.648 0.166
0.730 -0.151 0.647 0.164
0.730 -0.155 0.647 0.160
0.729 -0.157 0.647 0.158
0.728 -0.157 0.648 0.158
0.728 -0.155 0.649 0.159
0.725 -0.155 0.652 0.159
0.723 -0.157 0.654 0.158
0.718 -0.162 0.659 0.153
0.712 -0.163 0.667 0.147
0.706 -0.162 0.674 0.145
0.704 -0.155 0.678 0.145
0.708 -0.142 0.676 0.150
0.713 -0.133 0.672 0.150
0.715 -0.130 0.671 0.149
0.713 -0.132 0.673 0.146
0.712 -0.136 0.675 0.141
0.713 -0.137 0.675 0.133
0.714 -0.135 0.675 0.127
0.716 -0.132 0.674 0.124
0.717 -0.129 0.674 0.122
0.718 -0.127 0.673 0.123
0.718 -0.127 0.673 0.124
0.718 -0.128 0.673 0.124
0.718 -0.129 0.672 0.124
0.720 -0.130 0.670 0.124
0.721 -0.131 0.669 0.124
0.722 -0.130 0.669 0.123
0.724 -0.128 0.667 0.124
0.726 -0.129 0.665 0.123
0.729 -0.127 0.662 0.120
0.732 -0.124 0.660 0.116
0.736 -0.120 0.657 0.111
0.738 -0.114 0.656 0.107
0.739 -0.109 0.657 0.102
0.738 -0.108 0.658 0.101
0.742 -0.110 0.654 0.096
0.750 -0.110 0.646 0.090
0.752 -0.108 0.644 0.085
0.752 -0.106 0.646 0.082
0.749 -0.107 0.649 0.083
0.743 -0.114 0.654 0.084
0.739 -0.118 0.657 0.087
0.735 -0.121 0.661 0.090
0.732 -0.124 0.663 0.097
0.729 -0.128 0.664 0.104
0.726 -0.135 0.665 0.109
0.725 -0.141 0.665 0.112
0.723 -0.144 0.666 0.114
0.721 -0.145 0.667 0.116
0.719 -0.146 0.669 0.116
0.716 -0.144 0.673 0.117
0.713 -0.141 0.676 0.120
0.711 -0.138 0.679 0.123
0.708 -0.141 0.681 0.125
0.706 -0.141 0.683 0.123
0.704 -0.138 0.686 0.120
0.703 -0.139 0.688 0.117
0.703 -0.133 0.689 0.116
0.706 -0.129 0.687 0.113
0.709 -0.127 0.685 0.111
0.710 -0.125 0.685 0.108
0.710 -0.123 0.685 0.104
0.712 -0.124 0.684 0.100
0.712 -0.125 0.684 0.095
0.713 -0.126 0.684 0.089
